tripduration,starttime,stoptime,start_station_id,start_station_name,start_station_latitude,start_station_longitude,end_station_id,end_station_name,end_station_latitude,end_station_longitude,bikeid,usertype,birth_year,gender,customer_plan
295,12/4/2017 17:39:55,12/4/2017 17:44:50,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,483,E 12 St & 3 Ave,40.73223272,-73.98889957,26692,Subscriber,1998,male,
1872,3/3/2016 13:41:48,3/3/2016 14:13:00,3071,Boerum St & Broadway,40.70538077,-73.94976519,152,Warren St & Church St,40.71473993,-74.00910627,20717,Subscriber,1996,male,
667,3/3/2016 19:52:23,3/3/2016 20:03:30,382,University Pl & E 14 St,40.73492695,-73.99200509,394,E 9 St & Avenue C,40.72521311,-73.97768752,23780,Subscriber,1950,male,
756,9/6/2016 13:59:23,9/6/2016 14:11:59,236,St Marks Pl & 2 Ave,40.7284186,-73.98713956,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,20523,Subscriber,1944,male,
204,7/8/2017 12:54:39,7/8/2017 12:58:04,3319,14 St & 5 Ave,40.666287,-73.98895053,3304,6 Ave & 9 St,40.668127,-73.98377641,28966,Subscriber,2000,male,
769,10/27/2017 12:24:43,10/27/2017 12:37:32,3282,5 Ave & E 88 St,40.78307,-73.95939,3323,W 106 St & Central Park West,40.7981856,-73.9605909,32305,Subscriber,1996,male,
414,3/30/2015 13:34:00,3/30/2015 13:41:00,244,Willoughby Ave & Hall St,40.69196035,-73.96536851,420,Clermont Ave & Lafayette Ave,40.68764484,-73.96968902,16660,Subscriber,1944,male,
238,3/3/2018 12:20:04,3/3/2018 12:24:03,2003,1 Ave & E 18 St,40.73381219,-73.98054421,2012,E 27 St & 1 Ave,40.739445,-73.976806,21281,Subscriber,1997,male,
765,11/26/2017 15:20:16,11/26/2017 15:33:02,3341,Central Park West & W 102 St,40.795346,-73.96186,3158,W 63 St & Broadway,40.77163851,-73.98261428,21422,Subscriber,1951,male,
277,4/5/2016 10:08:11,4/5/2016 10:12:49,127,Barrow St & Hudson St,40.73172428,-74.00674436,252,MacDougal St & Washington Sq,40.73226398,-73.99852205,23604,Subscriber,1996,male,
194,4/11/2017 10:35:22,4/11/2017 10:38:36,295,Pike St & E Broadway,40.71406667,-73.99293911,2009,Catherine St & Monroe St,40.71117444,-73.99682619,18105,Subscriber,1998,male,
584,7/18/2016 8:39:37,7/18/2016 8:49:22,537,Lexington Ave & E 24 St,40.74025878,-73.98409214,527,E 33 St & 2 Ave,40.744023,-73.976056,22117,Subscriber,1949,male,
578,11/27/2017 8:34:38,11/27/2017 8:44:16,439,E 4 St & 2 Ave,40.7262807,-73.98978041,507,E 25 St & 2 Ave,40.73912601,-73.97973776,19990,Subscriber,1998,male,
294,8/2/2017 16:18:57,8/2/2017 16:23:51,487,E 20 St & FDR Drive,40.73314259,-73.97573881,445,E 10 St & Avenue A,40.72740794,-73.98142006,20120,Subscriber,1999,male,
495,3/4/2018 12:04:03,3/4/2018 12:12:18,350,Clinton St & Grand St,40.71559509,-73.9870295,386,Centre St & Worth St,40.71494807,-74.00234482,17775,Subscriber,1942,male,
368,7/10/2015 14:48:55,7/10/2015 14:55:04,161,LaGuardia Pl & W 3 St,40.72917025,-73.99810231,380,W 4 St & 7 Ave S,40.73401143,-74.00293877,20800,Subscriber,1947,male,
2092,5/1/2018 18:05:39,5/1/2018 18:40:32,3534,Frederick Douglass Blvd & W 117 St,40.805159,-73.954692,3649,W 129 St & Convent Ave,40.81439444,-73.95324737,16386,Subscriber,1996,male,
170,5/15/2017 16:39:57,5/15/2017 16:42:47,410,Suffolk St & Stanton St,40.72066442,-73.98517977,401,Allen St & Rivington St,40.72019576,-73.98997825,18313,Subscriber,1996,male,
434,5/19/2018 16:55:54,5/19/2018 17:03:09,3304,6 Ave & 9 St,40.668127,-73.98377641,3423,West Drive & Prospect Park West,40.66106337,-73.97945255,19247,Subscriber,1999,male,
159,10/23/2017 16:41:00,10/23/2017 16:43:40,301,E 2 St & Avenue B,40.72217444,-73.98368779,432,E 7 St & Avenue A,40.72621788,-73.98379855,19775,Subscriber,1998,female,
880,10/1/2013 16:26:49,10/1/2013 16:41:29,519,Pershing Square N,40.75188406,-73.97770164,326,E 11 St & 1 Ave,40.72953837,-73.98426726,20626,Subscriber,1952,male,
1250,10/7/2017 12:58:35,10/7/2017 13:19:26,499,Broadway & W 60 St,40.76915505,-73.98191841,3139,E 72 St & Park Ave,40.77118288,-73.96409422,25086,Customer,1996,female,
598,11/20/2017 14:22:18,11/20/2017 14:32:17,3132,E 59 St & Madison Ave,40.76350532,-73.97109243,500,Broadway & W 51 St,40.76228826,-73.98336183,16658,Subscriber,1952,male,
213,10/24/2017 2:07:03,10/24/2017 2:10:36,195,Liberty St & Broadway,40.70905623,-74.01043382,415,Pearl St & Hanover Square,40.7047177,-74.00926027,14592,Subscriber,1998,male,
770,9/26/2015 13:03:02,9/26/2015 13:15:53,412,Forsyth St & Canal St,40.7158155,-73.99422366,341,Stanton St & Mangin St,40.71782143,-73.97628939,22179,Subscriber,1950,male,
314,10/25/2015 11:50:05,10/25/2015 11:55:19,509,9 Ave & W 22 St,40.7454973,-74.00197139,446,W 24 St & 7 Ave,40.74487634,-73.99529885,18700,Subscriber,1947,male,
738,9/10/2015 19:50:40,9/10/2015 20:02:59,376,John St & William St,40.70862144,-74.00722156,320,Leonard St & Church St,40.717571,-74.005549,14588,Subscriber,1949,male,
567,4/7/2015 7:51:30,4/7/2015 8:00:58,509,9 Ave & W 22 St,40.7454973,-74.00197139,546,E 30 St & Park Ave S,40.74444921,-73.98303529,20278,Subscriber,1951,male,
193,10/19/2017 15:02:22,10/19/2017 15:05:35,435,W 21 St & 6 Ave,40.74173969,-73.99415556,453,W 22 St & 8 Ave,40.74475148,-73.99915362,26099,Subscriber,1950,female,
1931,6/14/2017 19:09:08,6/14/2017 19:41:20,434,9 Ave & W 18 St,40.74317449,-74.00366443,502,Henry St & Grand St,40.714215,-73.981346,15372,Subscriber,1946,male,
986,10/11/2013 14:54:57,10/11/2013 15:11:23,167,E 39 St & 3 Ave,40.7489006,-73.97604882,545,E 23 St & 1 Ave,40.736502,-73.97809472,17707,Subscriber,1951,male,
1886,8/3/2013 12:09:25,8/3/2013 12:40:51,2017,E 43 St & 2 Ave,40.75022392,-73.97121414,517,Pershing Square S,40.75149263,-73.97798848,17253,Subscriber,1952,female,
509,8/8/2016 5:42:52,8/8/2016 5:51:21,3244,University Pl & E 8 St,40.73143724,-73.99490342,3256,Pier 40 - Hudson River Park,40.72771408,-74.01129574,23067,Subscriber,1949,male,
439,12/7/2017 10:47:58,12/7/2017 10:55:17,3415,Prospect Pl & 6 Ave,40.6793307,-73.97519523,3313,6 Ave & 12 St,40.6663181,-73.9854617,20206,Subscriber,1900,male,
732,10/1/2013 19:09:43,10/1/2013 19:21:55,440,E 45 St & 3 Ave,40.75255434,-73.97282625,2021,W 45 St & 8 Ave,40.75929124,-73.98859651,16309,Subscriber,1944,female,
680,9/7/2017 13:56:43,9/7/2017 14:08:04,540,Lexington Ave & E 29 St,40.74311555,-73.98215353,438,St Marks Pl & 1 Ave,40.72779126,-73.98564945,30625,Subscriber,1998,male,
800,10/15/2013 17:19:58,10/15/2013 17:33:18,336,Sullivan St & Washington Sq,40.73047747,-73.99906065,311,Norfolk St & Broome St,40.7172274,-73.98802084,19762,Subscriber,1948,male,
2178,4/18/2018 16:50:06,4/18/2018 17:26:25,261,Johnson St & Gold St,40.69474881,-73.98362464,3347,Van Brunt St & Wolcott St,40.6773429,-74.01275056,30015,Subscriber,1946,female,
926,5/4/2015 7:27:24,5/4/2015 7:42:51,394,E 9 St & Avenue C,40.72521311,-73.97768752,345,W 13 St & 6 Ave,40.73649403,-73.99704374,20138,Subscriber,1946,male,
527,4/5/2018 18:28:43,4/5/2018 18:37:30,3660,W 16 St & 8 Ave,40.74102151,-74.00138497,280,E 10 St & 5 Ave,40.73331967,-73.99510132,15172,Subscriber,1945,male,
586,12/6/2013 16:09:35,12/6/2013 16:19:21,442,W 27 St & 7 Ave,40.746647,-73.993915,212,W 16 St & The High Line,40.74334935,-74.00681753,20575,Subscriber,1947,male,
2093,5/24/2017 16:18:20,5/24/2017 16:53:14,223,W 13 St & 7 Ave,40.73781509,-73.99994661,3428,8 Ave & W 16 St,40.740983,-74.001702,16651,Subscriber,1998,male,
353,5/23/2018 21:39:38,5/23/2018 21:45:32,3297,6 St & 7 Ave,40.6686627,-73.97988067,3317,10 St & 5 Ave,40.6686273,-73.98700053,32133,Subscriber,1952,male,
323,4/27/2018 17:10:46,4/27/2018 17:16:10,3422,Columbia St & Degraw St,40.6859296,-74.00242364,3408,Congress St & Clinton St,40.6881529,-73.99520919,32242,Subscriber,1945,male,
1229,6/30/2017 6:10:38,6/30/2017 6:31:08,3341,Central Park West & W 102 St,40.795346,-73.96186,3176,W 64 St & West End Ave,40.77452835,-73.98753759,29352,Subscriber,1950,female,
650,12/19/2017 21:04:53,12/19/2017 21:15:43,2010,Grand St & Greene St,40.72165481,-74.00234737,302,Avenue D & E 3 St,40.72082834,-73.97793172,14839,Subscriber,1997,male,
278,1/1/2014 16:43:08,1/1/2014 16:47:46,480,W 53 St & 10 Ave,40.76669671,-73.99061728,515,W 43 St & 10 Ave,40.76009437,-73.99461843,15498,Subscriber,1951,male,
1320,8/16/2016 18:01:39,8/16/2016 18:23:39,462,W 22 St & 10 Ave,40.74691959,-74.00451887,462,W 22 St & 10 Ave,40.74691959,-74.00451887,22775,Subscriber,1951,male,
